AW6jH63mRnRNbAqZnoye,flog-2019.11.25,1.0,fluentd,wally117,,,2019-11-25 16:13:11.275,2019-11-25T16:13:11.275000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] Instance spawned successfully.,,nova-compute,,nova.virt.libvirt.driver,openstack.nova,,,,,,,,,,,,,
AW6jH63mRnRNbAqZnoyf,flog-2019.11.25,1.0,fluentd,wally117,1f7d6d735d5d4513ae1f7a5ac6888c45,default,2019-11-25 16:13:11.276,2019-11-25T16:13:11.276000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] Took 40.63 seconds to spawn the instance on the hyp,f09ddef028834df19337502ece1490c5,nova-compute,0a5bfbed-f4f7-4a42-9333-2d99adb16cdd,nova.compute.manager,openstack.nova,default,-,,,,,,,,,,,
AW6jH63mRnRNbAqZnoyg,flog-2019.11.25,1.0,fluentd,wally117,-,-,2019-11-25 16:13:11.358,2019-11-25T16:13:11.358000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] During sync_power_state the instance has a pending ,-,nova-compute,803be4fa-7d86-42ad-b244-cbb565e7860e,nova.compute.manager,openstack.nova,-,-,,,,,,,,,,,
AW6jH63mRnRNbAqZnoyh,flog-2019.11.25,1.0,fluentd,wally117,-,-,2019-11-25 16:13:11.359,2019-11-25T16:13:11.359000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] VM Started (Lifecycle Event),-,nova-compute,803be4fa-7d86-42ad-b244-cbb565e7860e,nova.compute.manager,openstack.nova,-,-,,,,,,,,,,,
AW6jH63mRnRNbAqZnoyi,flog-2019.11.25,1.0,fluentd,wally117,-,-,2019-11-25 16:13:11.458,2019-11-25T16:13:11.458000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] During sync_power_state the instance has a pending ,-,nova-compute,803be4fa-7d86-42ad-b244-cbb565e7860e,nova.compute.manager,openstack.nova,-,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4k,flog-2019.11.25,1.0,fluentd,wally117,1f7d6d735d5d4513ae1f7a5ac6888c45,default,2019-11-25 16:13:11.488,2019-11-25T16:13:11.488000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] Took 41.92 seconds to build instance.,f09ddef028834df19337502ece1490c5,nova-compute,0a5bfbed-f4f7-4a42-9333-2d99adb16cdd,nova.compute.manager,openstack.nova,default,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4l,flog-2019.11.25,1.0,fluentd,wally117,1f7d6d735d5d4513ae1f7a5ac6888c45,default,2019-11-25 16:13:14.408,2019-11-25T16:13:14.408000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] Terminating instance,f09ddef028834df19337502ece1490c5,nova-compute,a48ffa62-33ec-4de6-aafe-30447ec9672e,nova.compute.manager,openstack.nova,default,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4m,flog-2019.11.25,1.0,fluentd,wally117,,,2019-11-25 16:13:14.615,2019-11-25T16:13:14.615000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] Instance destroyed successfully.,,nova-compute,,nova.virt.libvirt.driver,openstack.nova,,,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4u,flog-2019.11.25,1.0,fluentd,wally117,1f7d6d735d5d4513ae1f7a5ac6888c45,default,2019-11-25 16:13:15.806,2019-11-25T16:13:15.806000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] Deleting instance files /var/lib/nova/instances/34a,f09ddef028834df19337502ece1490c5,nova-compute,a48ffa62-33ec-4de6-aafe-30447ec9672e,nova.virt.libvirt.driver,openstack.nova,default,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4v,flog-2019.11.25,1.0,fluentd,wally117,1f7d6d735d5d4513ae1f7a5ac6888c45,default,2019-11-25 16:13:15.807,2019-11-25T16:13:15.807000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] Deletion of /var/lib/nova/instances/34ae4417-14e7-4,f09ddef028834df19337502ece1490c5,nova-compute,a48ffa62-33ec-4de6-aafe-30447ec9672e,nova.virt.libvirt.driver,openstack.nova,default,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4w,flog-2019.11.25,1.0,fluentd,wally117,1f7d6d735d5d4513ae1f7a5ac6888c45,default,2019-11-25 16:13:16.442,2019-11-25T16:13:16.442000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] Took 2.03 seconds to destroy the instance on the hy,f09ddef028834df19337502ece1490c5,nova-compute,a48ffa62-33ec-4de6-aafe-30447ec9672e,nova.compute.manager,openstack.nova,default,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4x,flog-2019.11.25,1.0,fluentd,wally117,,,2019-11-25 16:13:16.506,2019-11-25T16:13:16.506000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] Took 0.06 seconds to deallocate network for instanc,,nova-compute,,nova.compute.manager,openstack.nova,,,,,,,,,,,,,
AW6jIDTTRnRNbAqZno73,flog-2019.11.25,1.0,fluentd,wally117,,,2019-11-25 16:13:29.613,2019-11-25T16:13:29.613000000+01:00,INFO,6.0,[instance: 34ae4417-14e7-44fa-b7a7-a154811ee7bc] VM Stopped (Lifecycle Event),,nova-compute,,nova.compute.manager,openstack.nova,,,,,,,,,,,,,
AW6jHxiZRnRNbAqZnom4,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:12:29.895,2019-11-25T16:12:29.895000000+01:00,INFO,6.0,"[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Attempting claim on node wally117: memory 4096 MB, ",ed16bc01da364be288c5010d15162334,nova-compute,f2c762ae-baae-4733-82a8-06d5120703ec,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jHxiZRnRNbAqZnom5,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:12:29.896,2019-11-25T16:12:29.896000000+01:00,INFO,6.0,"[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Total memory: 16013 MB, used: 4608.00 MB",ed16bc01da364be288c5010d15162334,nova-compute,f2c762ae-baae-4733-82a8-06d5120703ec,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jHxiZRnRNbAqZnom6,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:12:29.896,2019-11-25T16:12:29.896000000+01:00,INFO,6.0,"[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] memory limit not specified, defaulting to unlimited",ed16bc01da364be288c5010d15162334,nova-compute,f2c762ae-baae-4733-82a8-06d5120703ec,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jHxiZRnRNbAqZnom7,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:12:29.897,2019-11-25T16:12:29.897000000+01:00,INFO,6.0,"[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Total disk: 9314 GB, used: 40.00 GB",ed16bc01da364be288c5010d15162334,nova-compute,f2c762ae-baae-4733-82a8-06d5120703ec,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jHxiZRnRNbAqZnom9,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:12:29.897,2019-11-25T16:12:29.897000000+01:00,INFO,6.0,"[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Total vcpu: 8 VCPU, used: 2.00 VCPU",ed16bc01da364be288c5010d15162334,nova-compute,f2c762ae-baae-4733-82a8-06d5120703ec,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jHxiZRnRNbAqZnom8,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:12:29.897,2019-11-25T16:12:29.897000000+01:00,INFO,6.0,"[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] disk limit not specified, defaulting to unlimited",ed16bc01da364be288c5010d15162334,nova-compute,f2c762ae-baae-4733-82a8-06d5120703ec,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jHxiZRnRNbAqZnom-,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:12:29.898,2019-11-25T16:12:29.898000000+01:00,INFO,6.0,"[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] vcpu limit not specified, defaulting to unlimited",ed16bc01da364be288c5010d15162334,nova-compute,f2c762ae-baae-4733-82a8-06d5120703ec,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jHxiZRnRNbAqZnom_,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:12:29.899,2019-11-25T16:12:29.899000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Claim successful on node wally117,ed16bc01da364be288c5010d15162334,nova-compute,f2c762ae-baae-4733-82a8-06d5120703ec,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jH63mRnRNbAqZnoyX,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:12:31.318,2019-11-25T16:12:31.318000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Creating image,ed16bc01da364be288c5010d15162334,nova-compute,f2c762ae-baae-4733-82a8-06d5120703ec,nova.virt.libvirt.driver,openstack.nova,default,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4n,flog-2019.11.25,1.0,fluentd,wally117,-,-,2019-11-25 16:13:14.631,2019-11-25T16:13:14.631000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] VM Resumed (Lifecycle Event),-,nova-compute,803be4fa-7d86-42ad-b244-cbb565e7860e,nova.compute.manager,openstack.nova,-,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4o,flog-2019.11.25,1.0,fluentd,wally117,,,2019-11-25 16:13:14.636,2019-11-25T16:13:14.636000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Instance spawned successfully.,,nova-compute,,nova.virt.libvirt.driver,openstack.nova,,,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4p,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:13:14.637,2019-11-25T16:13:14.637000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Took 43.32 seconds to spawn the instance on the hyp,ed16bc01da364be288c5010d15162334,nova-compute,f2c762ae-baae-4733-82a8-06d5120703ec,nova.compute.manager,openstack.nova,default,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4r,flog-2019.11.25,1.0,fluentd,wally117,-,-,2019-11-25 16:13:14.753,2019-11-25T16:13:14.753000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] VM Started (Lifecycle Event),-,nova-compute,803be4fa-7d86-42ad-b244-cbb565e7860e,nova.compute.manager,openstack.nova,-,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4q,flog-2019.11.25,1.0,fluentd,wally117,-,-,2019-11-25 16:13:14.753,2019-11-25T16:13:14.753000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] During sync_power_state the instance has a pending ,-,nova-compute,803be4fa-7d86-42ad-b244-cbb565e7860e,nova.compute.manager,openstack.nova,-,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4s,flog-2019.11.25,1.0,fluentd,wally117,-,-,2019-11-25 16:13:14.843,2019-11-25T16:13:14.843000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] During sync_power_state the instance has a pending ,-,nova-compute,803be4fa-7d86-42ad-b244-cbb565e7860e,nova.compute.manager,openstack.nova,-,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4t,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:13:14.922,2019-11-25T16:13:14.922000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Took 45.12 seconds to build instance.,ed16bc01da364be288c5010d15162334,nova-compute,f2c762ae-baae-4733-82a8-06d5120703ec,nova.compute.manager,openstack.nova,default,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4y,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:13:16.601,2019-11-25T16:13:16.601000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Terminating instance,ed16bc01da364be288c5010d15162334,nova-compute,8eb62120-0cde-48f5-8c22-30759bc46d43,nova.compute.manager,openstack.nova,default,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno4z,flog-2019.11.25,1.0,fluentd,wally117,,,2019-11-25 16:13:16.808,2019-11-25T16:13:16.808000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Instance destroyed successfully.,,nova-compute,,nova.virt.libvirt.driver,openstack.nova,,,,,,,,,,,,,
AW6jH_WoRnRNbAqZno45,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:13:18.215,2019-11-25T16:13:18.215000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Deleting instance files /var/lib/nova/instances/dc3,ed16bc01da364be288c5010d15162334,nova-compute,8eb62120-0cde-48f5-8c22-30759bc46d43,nova.virt.libvirt.driver,openstack.nova,default,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno46,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:13:18.216,2019-11-25T16:13:18.216000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Deletion of /var/lib/nova/instances/dc3b5379-0ca1-4,ed16bc01da364be288c5010d15162334,nova-compute,8eb62120-0cde-48f5-8c22-30759bc46d43,nova.virt.libvirt.driver,openstack.nova,default,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno47,flog-2019.11.25,1.0,fluentd,wally117,7cec47dd973a453e8a01c4a87a6e9e45,default,2019-11-25 16:13:18.478,2019-11-25T16:13:18.478000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Took 1.88 seconds to destroy the instance on the hy,ed16bc01da364be288c5010d15162334,nova-compute,8eb62120-0cde-48f5-8c22-30759bc46d43,nova.compute.manager,openstack.nova,default,-,,,,,,,,,,,
AW6jH_WoRnRNbAqZno48,flog-2019.11.25,1.0,fluentd,wally117,,,2019-11-25 16:13:18.546,2019-11-25T16:13:18.546000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] Took 0.07 seconds to deallocate network for instanc,,nova-compute,,nova.compute.manager,openstack.nova,,,,,,,,,,,,,
AW6jIMmzRnRNbAqZnpAu,flog-2019.11.25,1.0,fluentd,wally117,,,2019-11-25 16:13:31.806,2019-11-25T16:13:31.806000000+01:00,INFO,6.0,[instance: dc3b5379-0ca1-4b86-abaa-003c226412dd] VM Stopped (Lifecycle Event),,nova-compute,,nova.compute.manager,openstack.nova,,,,,,,,,,,,,
AW6jIAFiRnRNbAqZno5N,flog-2019.11.25,1.0,fluentd,wally124,03d2012489864821b20f0aeb3adc3b45,default,2019-11-25 16:13:21.937,2019-11-25T16:13:21.937000000+01:00,INFO,6.0,"[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] memory limit not specified, defaulting to unlimited",f09ddef028834df19337502ece1490c5,nova-compute,98730e13-5d4c-484b-8cdb-c5f75b249de6,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jIAFiRnRNbAqZno5M,flog-2019.11.25,1.0,fluentd,wally124,03d2012489864821b20f0aeb3adc3b45,default,2019-11-25 16:13:21.937,2019-11-25T16:13:21.937000000+01:00,INFO,6.0,"[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] Total memory: 16013 MB, used: 512.00 MB",f09ddef028834df19337502ece1490c5,nova-compute,98730e13-5d4c-484b-8cdb-c5f75b249de6,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jIAFiRnRNbAqZno5L,flog-2019.11.25,1.0,fluentd,wally124,03d2012489864821b20f0aeb3adc3b45,default,2019-11-25 16:13:21.937,2019-11-25T16:13:21.937000000+01:00,INFO,6.0,[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] Attempting claim on node wally124.cit.tu-berlin.de:,f09ddef028834df19337502ece1490c5,nova-compute,98730e13-5d4c-484b-8cdb-c5f75b249de6,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jIAFiRnRNbAqZno5O,flog-2019.11.25,1.0,fluentd,wally124,03d2012489864821b20f0aeb3adc3b45,default,2019-11-25 16:13:21.938,2019-11-25T16:13:21.938000000+01:00,INFO,6.0,"[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] Total disk: 9314 GB, used: 0.00 GB",f09ddef028834df19337502ece1490c5,nova-compute,98730e13-5d4c-484b-8cdb-c5f75b249de6,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jIAFiRnRNbAqZno5P,flog-2019.11.25,1.0,fluentd,wally124,03d2012489864821b20f0aeb3adc3b45,default,2019-11-25 16:13:21.938,2019-11-25T16:13:21.938000000+01:00,INFO,6.0,"[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] disk limit not specified, defaulting to unlimited",f09ddef028834df19337502ece1490c5,nova-compute,98730e13-5d4c-484b-8cdb-c5f75b249de6,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jIAFiRnRNbAqZno5Q,flog-2019.11.25,1.0,fluentd,wally124,03d2012489864821b20f0aeb3adc3b45,default,2019-11-25 16:13:21.938,2019-11-25T16:13:21.938000000+01:00,INFO,6.0,"[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] Total vcpu: 8 VCPU, used: 0.00 VCPU",f09ddef028834df19337502ece1490c5,nova-compute,98730e13-5d4c-484b-8cdb-c5f75b249de6,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jIAFiRnRNbAqZno5S,flog-2019.11.25,1.0,fluentd,wally124,03d2012489864821b20f0aeb3adc3b45,default,2019-11-25 16:13:21.939,2019-11-25T16:13:21.939000000+01:00,INFO,6.0,[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] Claim successful on node wally124.cit.tu-berlin.de,f09ddef028834df19337502ece1490c5,nova-compute,98730e13-5d4c-484b-8cdb-c5f75b249de6,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jIAFiRnRNbAqZno5R,flog-2019.11.25,1.0,fluentd,wally124,03d2012489864821b20f0aeb3adc3b45,default,2019-11-25 16:13:21.939,2019-11-25T16:13:21.939000000+01:00,INFO,6.0,"[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] vcpu limit not specified, defaulting to unlimited",f09ddef028834df19337502ece1490c5,nova-compute,98730e13-5d4c-484b-8cdb-c5f75b249de6,nova.compute.claims,openstack.nova,default,-,,,,,,,,,,,
AW6jIAFiRnRNbAqZno5c,flog-2019.11.25,1.0,fluentd,wally124,03d2012489864821b20f0aeb3adc3b45,default,2019-11-25 16:13:23.014,2019-11-25T16:13:23.014000000+01:00,INFO,6.0,[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] Creating image,f09ddef028834df19337502ece1490c5,nova-compute,98730e13-5d4c-484b-8cdb-c5f75b249de6,nova.virt.libvirt.driver,openstack.nova,default,-,,,,,,,,,,,
AW6jIQw6RnRNbAqZnpDN,flog-2019.11.25,1.0,fluentd,wally124,-,-,2019-11-25 16:14:28.967,2019-11-25T16:14:28.967000000+01:00,INFO,6.0,[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] VM Resumed (Lifecycle Event),-,nova-compute,4d719f8b-66dc-433f-b0ac-654b8397acff,nova.compute.manager,openstack.nova,-,-,,,,,,,,,,,
AW6jIQw6RnRNbAqZnpDO,flog-2019.11.25,1.0,fluentd,wally124,,,2019-11-25 16:14:28.971,2019-11-25T16:14:28.971000000+01:00,INFO,6.0,[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] Instance spawned successfully.,,nova-compute,,nova.virt.libvirt.driver,openstack.nova,,,,,,,,,,,,,
AW6jIQw6RnRNbAqZnpDP,flog-2019.11.25,1.0,fluentd,wally124,03d2012489864821b20f0aeb3adc3b45,default,2019-11-25 16:14:28.972,2019-11-25T16:14:28.972000000+01:00,INFO,6.0,[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] Took 65.96 seconds to spawn the instance on the hyp,f09ddef028834df19337502ece1490c5,nova-compute,98730e13-5d4c-484b-8cdb-c5f75b249de6,nova.compute.manager,openstack.nova,default,-,,,,,,,,,,,
AW6jIQw6RnRNbAqZnpDQ,flog-2019.11.25,1.0,fluentd,wally124,-,-,2019-11-25 16:14:29.120,2019-11-25T16:14:29.120000000+01:00,INFO,6.0,[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] During sync_power_state the instance has a pending ,-,nova-compute,4d719f8b-66dc-433f-b0ac-654b8397acff,nova.compute.manager,openstack.nova,-,-,,,,,,,,,,,
AW6jIQw6RnRNbAqZnpDR,flog-2019.11.25,1.0,fluentd,wally124,-,-,2019-11-25 16:14:29.121,2019-11-25T16:14:29.121000000+01:00,INFO,6.0,[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] VM Started (Lifecycle Event),-,nova-compute,4d719f8b-66dc-433f-b0ac-654b8397acff,nova.compute.manager,openstack.nova,-,-,,,,,,,,,,,
AW6jIQw6RnRNbAqZnpDS,flog-2019.11.25,1.0,fluentd,wally124,03d2012489864821b20f0aeb3adc3b45,default,2019-11-25 16:14:29.234,2019-11-25T16:14:29.234000000+01:00,INFO,6.0,[instance: 4f09c1e9-2ade-421e-81af-268d933bf390] Took 67.31 seconds to build instance.,f09ddef028834df19337502ece1490c5,nova-compute,98730e13-5d4c-484b-8cdb-c5f75b249de6,nova.compute.manager,openstack.nova,default,-,,,,,,,,,,,
